image_id,target_ar,rank,candidate_id,source,source_group,score_final,why_tags
pond5_image_65124036,4:3,1,4x3_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,-0.80716,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_loss|headroom_ok|phi_grid|wide_crop
pond5_image_65124036,4:3,2,4x3_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-1.995088,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_loss|headroom_ok|phi_grid|rule_of_thirds
pond5_image_65124036,4:3,3,4x3_g12x12_smx2_i0003,baseline_maxarea_slide,baseline,-1.308139,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_loss|headroom_ok|phi_grid|rule_of_thirds
pond5_image_65124036,4:3,4,4x3_g12x12_steach_cacnet_jit0_11_i0006,teacher:jitter,teacher_seed,-1.614809,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_loss|headroom_ok|phi_grid|rule_of_thirds
pond5_image_65124036,4:3,5,4x3_g12x12_steach_cacnet_jit0_9_i0005,teacher:jitter,teacher_seed,-1.636796,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_loss|headroom_ok|phi_grid|rule_of_thirds
sstk_image_1012659964,1:1,1,1x1_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,1.075297,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|headroom_ok|horizon_on_third
sstk_image_1012659964,1:1,2,1x1_g12x12_smx2_i0004,baseline_maxarea_slide,baseline,1.07881,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|headroom_ok|horizon_on_third
sstk_image_1012659964,1:1,3,1x1_g12x12_sobj1_i0021,object_template,other,-0.563732,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|headroom_ok|horizon_on_third
sstk_image_1012659964,1:1,4,1x1_g12x12_steach_cacnet_jit0_15_i0005,teacher:jitter,teacher_seed,1.081094,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|headroom_ok|horizon_on_third
sstk_image_1012659964,1:1,5,1x1_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,1.078307,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|headroom_ok|horizon_on_third
sstk_image_1012659964,9:16,1,9x16_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-1.036039,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_loss|headroom_ok|horizon_on_third
sstk_image_1012659964,9:16,2,9x16_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-4.180384,ar_fits_well|avoid_face_cut|balanced_crop|centered_subject|context_loss|headroom_ok|horizon_on_third|lookroom_violation
sstk_image_1012659964,9:16,3,9x16_g12x12_s1_i0025,grid,grid,-3.067312,ar_fits_well|avoid_face_cut|balanced_crop|centered_subject|context_loss|headroom_ok|horizon_on_third|lookroom_violation
sstk_image_1012659964,9:16,4,9x16_g12x12_steach_cacnet_jit0_15_i0006,teacher:jitter,teacher_seed,-3.611271,ar_fits_well|avoid_face_cut|balanced_crop|centered_subject|context_loss|headroom_ok|horizon_on_third|lookroom_violation
sstk_image_1012659964,9:16,5,9x16_g12x12_steach_cacnet_jit0_14_i0011,teacher:jitter,teacher_seed,-3.92362,ar_fits_well|avoid_face_cut|balanced_crop|centered_subject|context_loss|headroom_ok|horizon_on_third|lookroom_violation
sstk_image_1012659964,16:9,1,16x9_g12x12_smy1_i0002,baseline_maxarea_slide,baseline,-0.902247,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_loss|headroom_ok|horizon_on_third|lookroom_violation
sstk_image_1012659964,16:9,2,16x9_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-1.969873,ar_fits_well|avoid_face_cut|centered_subject|context_loss|headroom_ok|horizon_on_third|lookroom_violation|phi_grid
sstk_image_1012659964,16:9,3,16x9_g12x12_sjit1_i0027,jitter,jitter,-5.2994,ar_fits_well|avoid_face_cut|balanced_crop|centered_subject|context_preserved|headroom_ok|lookroom_violation|phi_grid
sstk_image_1012659964,16:9,4,16x9_g12x12_s3_i0063,grid,grid,-6.774309,ar_fits_well|avoid_face_cut|balanced_crop|context_preserved|headroom_ok|lookroom_ok|phi_grid|rule_of_thirds
sstk_image_1012659964,16:9,5,16x9_g12x12_s3_i0057,grid,grid,-6.804446,ar_fits_well|avoid_face_cut|balanced_crop|context_preserved|headroom_ok|lookroom_violation|phi_grid|rule_of_thirds
sstk_image_1012659964,3:4,1,3x4_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,1.041144,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|headroom_ok|horizon_on_third
sstk_image_1012659964,3:4,2,3x4_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-0.632115,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|headroom_ok|horizon_on_third
sstk_image_1012659964,3:4,3,3x4_g12x12_s1_i0036,grid,grid,-3.09226,ar_fits_well|avoid_face_cut|balanced_crop|centered_subject|context_loss|headroom_ok|horizon_on_third|lookroom_violation
sstk_image_1012659964,3:4,4,3x4_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,-3.842609,ar_fits_well|avoid_face_cut|balanced_crop|context_preserved|headroom_ok|horizon_on_third|lookroom_violation|rule_of_thirds
sstk_image_1012659964,3:4,5,3x4_g12x12_s1_i0035,grid,grid,-3.846959,ar_fits_well|avoid_face_cut|centered_subject|context_loss|headroom_ok|horizon_on_third|lookroom_violation|phi_grid
sstk_image_1012659964,4:3,1,4x3_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,1.103474,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_loss|headroom_ok|horizon_on_third|lookroom_violation
sstk_image_1012659964,4:3,2,4x3_g12x12_sjit2_i0037,jitter,jitter,-1.665422,ar_fits_well|avoid_face_cut|balanced_crop|centered_subject|context_preserved|headroom_ok|horizon_on_third|lookroom_violation
sstk_image_1012659964,4:3,3,4x3_g12x12_sjit2_i0038,jitter,jitter,-2.225998,ar_fits_well|avoid_face_cut|balanced_crop|centered_subject|context_preserved|headroom_ok|lookroom_ok|phi_grid
sstk_image_1012659964,4:3,4,4x3_g12x12_sjit0_i0053,jitter,jitter,-4.864022,ar_fits_well|avoid_face_cut|balanced_crop|centered_subject|context_preserved|headroom_ok|lookroom_ok|phi_grid
sstk_image_1012659964,4:3,5,4x3_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,1.107512,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_loss|headroom_ok|horizon_on_third|lookroom_ok
sstk_image_2191113363,1:1,1,1x1_g12x12_s3_i0045,grid,grid,-12.073153,ar_fits_well|avoid_face_cut|balanced_crop|context_loss|headroom_ok|rule_of_thirds|symmetry
sstk_image_2191113363,1:1,2,1x1_g12x12_s1_i0064,grid,grid,-20.116954,ar_fits_well|avoid_face_cut|balanced_crop|context_loss|headroom_violation|symmetry
sstk_image_2191113363,1:1,3,1x1_g12x12_s1_i0063,grid,grid,-20.212471,ar_fits_well|avoid_face_cut|balanced_crop|context_loss|headroom_ok|symmetry
sstk_image_2191113363,9:16,1,9x16_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-23.004484,ar_fits_well|balanced_crop|centered_subject|context_loss|headroom_ok|phi_grid|symmetry
sstk_image_2191113363,9:16,2,9x16_g12x12_s1_i0023,grid,grid,-26.345581,ar_fits_well|context_loss|headroom_ok|phi_grid|rule_of_thirds|symmetry|tight_crop
sstk_image_2191113363,9:16,3,9x16_g12x12_s1_i0022,grid,grid,-27.213077,ar_fits_well|context_loss|headroom_ok|phi_grid|rule_of_thirds|symmetry|tight_crop
sstk_image_2191113363,9:16,4,9x16_g12x12_s0_i0029,grid,grid,-28.027677,ar_fits_well|centered_subject|context_loss|headroom_violation|phi_grid|symmetry|tight_crop
sstk_image_2191113363,9:16,5,9x16_g12x12_smx2_i0003,baseline_maxarea_slide,baseline,-29.527282,ar_fits_well|balanced_crop|context_loss|headroom_ok|symmetry
sstk_image_2191113363,16:9,1,16x9_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-0.641605,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_loss|headroom_ok|phi_grid|symmetry
sstk_image_2191113363,16:9,2,16x9_g12x12_smy2_i0004,baseline_maxarea_slide,baseline,-0.608868,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_loss|headroom_violation|symmetry|wide_crop
sstk_image_2191113363,16:9,3,16x9_g12x12_smy1_i0003,baseline_maxarea_slide,baseline,-0.612198,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_loss|headroom_violation|symmetry|wide_crop
sstk_image_2191113363,16:9,4,16x9_g12x12_smy0_i0002,baseline_maxarea_slide,baseline,-0.618091,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_loss|headroom_violation|phi_grid|symmetry
sstk_image_2191113363,16:9,5,16x9_g12x12_steach_cgs_jit0_17_i0005,teacher:jitter,teacher_seed,-0.692417,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_loss|headroom_ok|phi_grid|symmetry
sstk_image_2191113363,3:4,1,3x4_g12x12_s2_i0029,grid,grid,-20.560958,ar_fits_well|avoid_face_cut|balanced_crop|context_loss|headroom_ok|symmetry
sstk_image_2191113363,4:3,1,4x3_g12x12_smx2_i0003,baseline_maxarea_slide,baseline,-3.067475,ar_fits_well|avoid_face_cut|centered_subject|context_loss|headroom_ok|phi_grid|rule_of_thirds|symmetry
sstk_image_2191113363,4:3,2,4x3_g12x12_s2_i0075,grid,grid,-11.313396,ar_fits_well|avoid_face_cut|balanced_crop|context_loss|headroom_violation|rule_of_thirds|symmetry
sstk_image_2191113363,4:3,3,4x3_g12x12_s0_i0133,grid,grid,-21.737162,ar_fits_well|avoid_face_cut|context_loss|headroom_violation|symmetry|tight_crop
sstk_image_2191113363,4:3,4,4x3_g12x12_s0_i0132,grid,grid,-23.101356,ar_fits_well|avoid_face_cut|context_loss|headroom_ok|symmetry|tight_crop
sstk_image_2191113363,4:3,5,4x3_g12x12_s5_i0064,grid,grid,-4.755603,ar_fits_well|avoid_face_cut|balanced_crop|centered_subject|context_loss|headroom_ok|phi_grid|rule_of_thirds
sstk_image_1393018151,1:1,1,1x1_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,1.058852,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|phi_grid|rule_of_thirds
sstk_image_1393018151,1:1,2,1x1_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,1.077915,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|phi_grid|rule_of_thirds
sstk_image_1393018151,1:1,3,1x1_g12x12_s2_i0042,grid,grid,1.048625,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_loss|copy_space_kept|phi_grid
sstk_image_1393018151,1:1,4,1x1_g12x12_s2_i0040,grid,grid,1.03991,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|phi_grid|rule_of_thirds
sstk_image_1393018151,1:1,5,1x1_g12x12_s2_i0046,grid,grid,1.031063,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|phi_grid|rule_of_thirds
sstk_image_1393018151,9:16,1,9x16_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,1.010745,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|rule_of_thirds|symmetry
sstk_image_1393018151,9:16,2,9x16_g12x12_s1_i0030,grid,grid,1.035585,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|phi_grid|rule_of_thirds
sstk_image_1393018151,9:16,3,9x16_g12x12_s1_i0029,grid,grid,1.002997,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|phi_grid|rule_of_thirds
sstk_image_1393018151,9:16,4,9x16_g12x12_s0_i0043,grid,grid,0.980197,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_loss|copy_space_kept|phi_grid|rule_of_thirds
sstk_image_1393018151,9:16,5,9x16_g12x12_s0_i0045,grid,grid,0.973109,ar_fits_well|avoid_face_cut|avoid_person_cut|context_loss|copy_space_kept|rule_of_thirds|symmetry|tight_crop
sstk_image_1393018151,16:9,1,16x9_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,1.092614,ar_fits_well|avoid_face_cut|avoid_person_cut|context_loss|copy_space_kept|phi_grid|rule_of_thirds|symmetry
sstk_image_1393018151,16:9,2,16x9_g12x12_steach_cgs_jit0_10_i0012,teacher:jitter,teacher_seed,1.082143,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_loss|copy_space_kept|phi_grid
sstk_image_1393018151,16:9,3,16x9_g12x12_sjit0_i0031,jitter,jitter,1.034419,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_loss|copy_space_kept|symmetry
sstk_image_1393018151,16:9,4,16x9_g12x12_s2_i0065,grid,grid,1.023877,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|phi_grid|rule_of_thirds
sstk_image_1393018151,16:9,5,16x9_g12x12_s1_i0075,grid,grid,1.016856,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|phi_grid|rule_of_thirds
sstk_image_1393018151,3:4,1,3x4_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,1.064992,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|phi_grid|rule_of_thirds
sstk_image_1393018151,3:4,2,3x4_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,1.061234,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_loss|copy_space_kept|phi_grid
sstk_image_1393018151,3:4,3,3x4_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,1.049936,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|phi_grid|rule_of_thirds
sstk_image_1393018151,3:4,4,3x4_g12x12_s2_i0024,grid,grid,1.046518,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|phi_grid|rule_of_thirds
sstk_image_1393018151,3:4,5,3x4_g12x12_s1_i0032,grid,grid,1.029568,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|phi_grid|rule_of_thirds
sstk_image_1393018151,4:3,1,4x3_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,1.082898,ar_fits_well|avoid_face_cut|avoid_person_cut|context_loss|copy_space_kept|phi_grid|rule_of_thirds|symmetry
sstk_image_1393018151,4:3,2,4x3_g12x12_s4_i0040,grid,grid,1.065404,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|phi_grid|rule_of_thirds
sstk_image_1393018151,4:3,3,4x3_g12x12_sjit0_i0023,jitter,jitter,1.041705,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_loss|copy_space_kept|symmetry
sstk_image_1393018151,4:3,4,4x3_g12x12_s2_i0051,grid,grid,1.041236,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_loss|copy_space_kept|phi_grid
sstk_image_1393018151,4:3,5,4x3_g12x12_s2_i0057,grid,grid,1.03984,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|phi_grid|rule_of_thirds
sstk_image_2087995819,1:1,1,1x1_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,1.074733,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_loss|headroom_ok|lookroom_violation
sstk_image_2087995819,1:1,2,1x1_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,1.074315,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_loss|headroom_ok|lookroom_ok
sstk_image_2087995819,1:1,3,1x1_g12x12_sjit1_i0036,jitter,jitter,1.04646,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_loss|headroom_ok|lookroom_violation
sstk_image_2087995819,1:1,4,1x1_g12x12_steach_cgs_jit0_15_i0007,teacher:jitter,teacher_seed,1.082872,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|headroom_ok|lookroom_violation|phi_grid
sstk_image_2087995819,1:1,5,1x1_g12x12_steach_cgs_jit0_13_i0015,teacher:jitter,teacher_seed,1.080036,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|headroom_ok|lookroom_violation|phi_grid
sstk_image_2087995819,9:16,1,9x16_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,0.967762,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|headroom_ok|lookroom_violation
sstk_image_2087995819,9:16,2,9x16_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-3.414269,ar_fits_well|avoid_face_cut|balanced_crop|context_preserved|headroom_ok|lookroom_violation|phi_grid|rule_of_thirds
sstk_image_2087995819,9:16,3,9x16_g12x12_s0_i0055,grid,grid,-3.608488,ar_fits_well|avoid_face_cut|centered_subject|context_loss|headroom_violation|lookroom_ok|phi_grid|rule_of_thirds
sstk_image_2087995819,9:16,4,9x16_g12x12_s1_i0042,grid,grid,-1.068677,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|headroom_ok|lookroom_ok
sstk_image_2087995819,9:16,5,9x16_g12x12_steach_cacnet_jit0_10_i0006,teacher:jitter,teacher_seed,-2.460286,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_preserved|headroom_ok|lookroom_violation|phi_grid
sstk_image_2087995819,16:9,1,16x9_g12x12_smy2_i0004,baseline_maxarea_slide,baseline,-2.021396,ar_fits_well|avoid_face_cut|centered_subject|context_loss|headroom_violation|lookroom_violation|phi_grid|rule_of_thirds
sstk_image_2087995819,16:9,2,16x9_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-1.526509,ar_fits_well|avoid_face_cut|centered_subject|context_loss|headroom_violation|lookroom_violation|phi_grid|rule_of_thirds
sstk_image_2087995819,16:9,3,16x9_g12x12_steach_cacnet_jit0_9_i0007,teacher:jitter,teacher_seed,-2.57054,ar_fits_well|avoid_face_cut|centered_subject|context_loss|headroom_violation|lookroom_violation|phi_grid|rule_of_thirds
sstk_image_2087995819,16:9,4,16x9_g12x12_steach_cacnet_jit0_14_i0009,teacher:jitter,teacher_seed,-2.573127,ar_fits_well|avoid_face_cut|centered_subject|context_loss|headroom_violation|lookroom_violation|phi_grid|rule_of_thirds
sstk_image_2087995819,16:9,5,16x9_g12x12_s5_i0075,grid,grid,-3.072595,ar_fits_well|avoid_face_cut|centered_subject|context_loss|headroom_violation|lookroom_violation|phi_grid|rule_of_thirds
sstk_image_2087995819,3:4,1,3x4_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-0.394141,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_loss|headroom_ok|lookroom_violation
sstk_image_2087995819,3:4,2,3x4_g12x12_steach_cacnet_jit0_10_i0006,teacher:jitter,teacher_seed,1.025781,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_loss|headroom_ok|lookroom_violation
sstk_image_2087995819,3:4,3,3x4_g12x12_sjit0_i0037,jitter,jitter,1.017925,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|headroom_ok|lookroom_ok
sstk_image_2087995819,3:4,4,3x4_g12x12_s1_i0048,grid,grid,-2.042447,ar_fits_well|avoid_face_cut|avoid_person_cut|context_preserved|headroom_violation|lookroom_violation|phi_grid|rule_of_thirds
sstk_image_2087995819,3:4,5,3x4_g12x12_s2_i0040,grid,grid,-2.685362,ar_fits_well|avoid_face_cut|balanced_crop|context_loss|headroom_ok|lookroom_ok|phi_grid|rule_of_thirds
sstk_image_2087995819,4:3,1,4x3_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,1.100526,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_loss|headroom_ok|lookroom_violation|phi_grid
sstk_image_2087995819,4:3,2,4x3_g12x12_sjit2_i0057,jitter,jitter,-1.600689,ar_fits_well|avoid_face_cut|balanced_crop|centered_subject|context_loss|headroom_violation|lookroom_violation|phi_grid
sstk_image_2087995819,4:3,3,4x3_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,1.112121,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_loss|headroom_ok|lookroom_violation|phi_grid
sstk_image_2087995819,4:3,4,4x3_g12x12_smx2_i0003,baseline_maxarea_slide,baseline,1.110871,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_loss|headroom_ok|lookroom_violation|phi_grid
sstk_image_2087995819,4:3,5,4x3_g12x12_steach_gaic_jit0_23_i0006,teacher:jitter,teacher_seed,1.11013,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_loss|headroom_ok|lookroom_violation|phi_grid
pond5_image_49690848,1:1,1,1x1_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,1.096549,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_preserved|phi_grid|rule_of_thirds|symmetry
pond5_image_49690848,1:1,2,1x1_g12x12_steach_cacnet_jit0_15_i0011,teacher:jitter,teacher_seed,1.115458,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_preserved|phi_grid|rule_of_thirds|symmetry
pond5_image_49690848,1:1,3,1x1_g12x12_steach_cacnet_jit0_14_i0010,teacher:jitter,teacher_seed,1.110348,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_preserved|phi_grid|rule_of_thirds|symmetry
pond5_image_49690848,1:1,4,1x1_g12x12_s4_i0039,grid,grid,1.104987,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_preserved|phi_grid|rule_of_thirds|symmetry
pond5_image_49690848,1:1,5,1x1_g12x12_smy1_i0003,baseline_maxarea_slide,baseline,1.102805,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_preserved|phi_grid|rule_of_thirds|symmetry
pond5_image_49690848,9:16,1,9x16_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-0.589224,ar_fits_well|avoid_face_cut|avoid_person_cut|context_preserved|phi_grid|rule_of_thirds|symmetry|wide_crop
pond5_image_49690848,9:16,2,9x16_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,1.077503,ar_fits_well|avoid_face_cut|avoid_person_cut|context_preserved|phi_grid|rule_of_thirds|symmetry|wide_crop
pond5_image_49690848,9:16,3,9x16_g12x12_sjit0_i0024,jitter,jitter,1.02447,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_loss|symmetry
pond5_image_49690848,9:16,4,9x16_g12x12_sobj2_i0020,object_template,other,0.993323,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_loss|symmetry|tight_crop
pond5_image_49690848,9:16,5,9x16_g12x12_s2_i0064,grid,grid,0.969989,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|phi_grid|rule_of_thirds|symmetry
pond5_image_49690848,16:9,1,16x9_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-4.872947,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_preserved|symmetry
pond5_image_49690848,16:9,2,16x9_g12x12_steach_cacnet_proj0_i0005,teacher:cacnet,teacher_seed,1.031645,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|phi_grid|rule_of_thirds|symmetry
pond5_image_49690848,16:9,3,16x9_g12x12_s1_i0045,grid,grid,-4.624732,ar_fits_well|avoid_face_cut|avoid_person_cut|context_loss|rule_of_thirds|symmetry|tight_crop
pond5_image_49690848,16:9,4,16x9_g12x12_s1_i0042,grid,grid,-9.34112,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_preserved|symmetry
pond5_image_49690848,16:9,5,16x9_g12x12_s0_i0063,grid,grid,-11.615549,ar_fits_well|avoid_face_cut|avoid_person_cut|context_preserved|horizon_on_third|symmetry|tight_crop
pond5_image_49690848,3:4,1,3x4_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,1.123465,ar_fits_well|avoid_face_cut|avoid_person_cut|context_preserved|phi_grid|rule_of_thirds|symmetry|wide_crop
pond5_image_49690848,3:4,2,3x4_g12x12_steach_cgs_proj0_i0003,teacher:cgs,teacher_seed,1.118762,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_preserved|phi_grid|rule_of_thirds|symmetry
pond5_image_49690848,3:4,3,3x4_g12x12_s3_i0058,grid,grid,1.083941,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|phi_grid|rule_of_thirds
pond5_image_49690848,3:4,4,3x4_g12x12_s2_i0073,grid,grid,1.041427,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_loss|phi_grid|rule_of_thirds
pond5_image_49690848,3:4,5,3x4_g12x12_s2_i0071,grid,grid,1.008071,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|phi_grid|rule_of_thirds|symmetry
pond5_image_49690848,4:3,1,4x3_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-1.664623,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_preserved|rule_of_thirds|symmetry
pond5_image_49690848,4:3,2,4x3_g12x12_s2_i0039,grid,grid,1.072727,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|phi_grid|rule_of_thirds|symmetry
pond5_image_49690848,4:3,3,4x3_g12x12_s2_i0040,grid,grid,1.056335,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|phi_grid|rule_of_thirds|symmetry
pond5_image_49690848,4:3,4,4x3_g12x12_steach_cacnet_proj0_i0005,teacher:cacnet,teacher_seed,1.070437,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|phi_grid|rule_of_thirds|symmetry
pond5_image_49690848,4:3,5,4x3_g12x12_steach_cacnet_jit0_0_i0025,teacher:jitter,teacher_seed,1.067283,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|phi_grid|rule_of_thirds|symmetry
bigstock_image_378140140,1:1,1,1x1_g12x12_smy1_i0003,baseline_maxarea_slide,baseline,-2.070727,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_loss|horizon_on_third|symmetry
bigstock_image_378140140,1:1,2,1x1_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-5.083632,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|phi_grid|rule_of_thirds|symmetry
bigstock_image_378140140,1:1,3,1x1_g12x12_s4_i0078,grid,grid,-9.650898,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_preserved|copy_space_kept|symmetry
bigstock_image_378140140,1:1,4,1x1_g12x12_s1_i0104,grid,grid,-18.929056,ar_fits_well|avoid_face_cut|avoid_person_cut|context_preserved|copy_space_kept|symmetry|tight_crop
